fecha,q (m3/s)
1971-01-01,0.03990433830999569
1971-02-01,0.0900439612521378
1971-03-01,0.0014465322637373435
1971-04-01,0.08246896584065776
1971-05-01,3.1958137541903353
1971-06-01,9.772495137462464
1971-07-01,9.52721065193436
1971-08-01,7.4885728283110105
1971-09-01,0.1557632592315423
1971-10-01,0.09709224315050821
1971-11-01,0.009380844864374818
1971-12-01,0.17690091977049954
1972-01-01,0.03990433830999569
1972-02-01,0.0
1972-03-01,0.17121455156132528
1972-04-01,0.09251987105248789
1972-05-01,9.269403686240345
1972-06-01,10.447220135798176
1972-07-01,7.9313613422832985
1972-08-01,13.379799934284335
1972-09-01,4.918449122736828
1972-10-01,2.968882770263679
1972-11-01,0.08937574172981283
1972-12-01,0.03990433830999569
1973-01-01,0.0
1973-02-01,0.0
1973-03-01,0.03990433830999569
1973-04-01,0.08246896584065776
1973-05-01,1.3086378346648646
1973-06-01,6.237823718428226
1973-07-01,7.28039688339005
1973-08-01,1.9990826482735649
1973-09-01,0.04837320277591082
1973-10-01,0.6041516820133347
1973-11-01,0.0
1973-12-01,0.03990433830999569
1974-01-01,0.09439870031458354
1974-02-01,0.0
1974-03-01,0.07753911737861036
1974-04-01,0.0
1974-05-01,0.592454722846217
1974-06-01,20.007898888809276
1974-07-01,3.7077864147075794
1974-08-01,2.1002650861008476
1974-09-01,0.26926117346974754
1974-10-01,0.03990433830999569
1974-11-01,0.12043046167918552
1974-12-01,0.07980867661999139
1975-01-01,0.0
1975-02-01,0.11207863806268849
1975-03-01,0.03990433830999569
1975-04-01,0.2061724146016444
1975-05-01,3.4798079419002863
1975-06-01,8.687615891828617
1975-07-01,10.621911352834756
1975-08-01,5.406389395506879
1975-09-01,0.11182276336956683
1975-10-01,0.0958951130012084
1975-11-01,0.10478712972128575
1975-12-01,0.03990433830999569
1976-01-01,0.04217389755137669
1976-02-01,0.0007731465547561666
1976-03-01,0.05287324826074429
1976-04-01,0.0
1976-05-01,0.14734676920965903
1976-06-01,3.656854346237542
1976-07-01,3.1766596718015374
1976-08-01,3.8663313388554807
1976-09-01,2.8410816447624847
1976-10-01,2.1321386763259564
1976-11-01,0.1649379316813155
1976-12-01,0.15961735323998277
1977-01-01,0.07980867661999139
1977-02-01,0.0
1977-03-01,0.06629108201748034
1977-04-01,0.08246896584065776
1977-05-01,1.5189586377699855
1977-06-01,10.125204595742229
1977-07-01,18.527659097965323
1977-08-01,4.803310142585625
1977-09-01,0.4828815665488764
1977-10-01,0.31649128322115333
1977-11-01,0.18800347056487446
1977-12-01,0.06659036455480531
1978-01-01,0.0
1978-02-01,0.0441798031289238
1978-03-01,0.0
1978-04-01,0.0
1978-05-01,0.3287868074629207
1978-06-01,4.143885132630276
1978-07-01,17.097437732512194
1978-08-01,1.7260122731759753
1978-09-01,4.980661648842874
1978-10-01,0.5962456349856667
1978-11-01,0.2231043241508043
1978-12-01,0.0
1979-01-01,0.07925999196822893
1979-02-01,0.04829404729530482
1979-03-01,0.0
1979-04-01,0.08246896584065776
1979-05-01,0.3191100054227467
1979-06-01,0.484350545002913
1979-07-01,12.760534484136091
1979-08-01,11.613309697935154
1979-09-01,3.3025470517446154
1979-10-01,0.03990433830999569
1979-11-01,0.22849057848227233
1979-12-01,0.1979005778061348
1980-01-01,0.0
1980-02-01,0.24108842395379354
1980-03-01,0.0781875628761478
1980-04-01,2.6038029671078164
1980-05-01,12.923793108246857
1980-06-01,12.14337481917408
1980-07-01,9.341904880907313
1980-08-01,4.0710156541743165
1980-09-01,0.3154437943405159
1980-10-01,0.0
1980-11-01,0.06881004337329882
1980-12-01,0.11971301492998708
1981-01-01,0.19972121324152844
1981-02-01,0.0441798031289238
1981-03-01,0.10427502404630745
1981-04-01,0.20617241460164434
1981-05-01,11.961724451804304
1981-06-01,3.583121936465629
1981-07-01,5.58403852162069
1981-08-01,3.8944140169411394
1981-09-01,0.12427042290114111
1981-10-01,0.07554390046311059
1981-11-01,0.04123448292032888
1981-12-01,0.03990433830999569
1982-01-01,0.1606897823320639
1982-02-01,0.08775213396482491
1982-03-01,0.04658831497691995
1982-04-01,0.07806203047854761
1982-05-01,4.985273925279205
1982-06-01,16.112193800255735
1982-07-01,12.831663967173652
1982-08-01,7.925600153439793
1982-09-01,7.012078449912878
1982-10-01,3.1617953057810646
1982-11-01,0.08246896584065774
1982-12-01,0.0
1983-01-01,0.1579962394961392
1983-02-01,0.0
1983-03-01,0.0
1983-04-01,0.12370344876098664
1983-05-01,0.2723471089657205
1983-06-01,9.294020506275702
1983-07-01,8.73184236878181
1983-08-01,5.83975050955343
1983-09-01,1.2625740954686446
1983-10-01,0.040627604441864355
1983-11-01,0.03329684495816556
1983-12-01,0.03990433830999569
1984-01-01,0.03990433830999569
1984-02-01,0.12623617023346367
1984-03-01,0.03990433830999569
1984-04-01,0.08246896584065776
1984-05-01,7.361552331428007
1984-06-01,7.654460150707949
1984-07-01,12.86216584576936
1984-08-01,3.203021475297578
1984-09-01,3.3436269053539927
1984-10-01,2.836300606228719
1984-11-01,0.04123448292032887
1984-12-01,0.0
1985-01-01,0.07980867661999139
1985-02-01,0.0
1985-03-01,0.0399043383099957
1985-04-01,0.1530572462898957
1985-05-01,4.011134206497878
1985-06-01,4.585557987810647
1985-07-01,6.844616568833454
1985-08-01,0.5675893320368012
1985-09-01,1.6518791573402005
1985-10-01,1.526864684797653
1985-11-01,0.08246896584065774
1985-12-01,0.0
1986-01-01,0.0399043383099957
1986-02-01,0.04357233083590108
1986-03-01,0.11971301492998708
1986-04-01,0.3147995055448857
1986-05-01,12.214368793729465
1986-06-01,12.072554594758413
